bill_id,number,change_hash,url,status_date,status,last_action_date,last_action,title,description
1898046,A00027,0e6ad43ea8cd4474c3f71267878ccd46,https://legiscan.com/NY/bill/A00027/2025,2025-01-08,1,2026-01-07,referred to local governments,"Requires municipalities to include an Affordable Housing Needs Assessment to establish a data-based foundation for the creation and preservation of affordable housing in the municipality, utilizing the U.S. Department of Housing and Urban Development median income calculations, in their comprehensive plans.","Requires municipalities to include an Affordable Housing Needs Assessment to establish a data-based foundation for the creation and preservation of affordable housing in the municipality, utilizing the U.S. Department of Housing and Urban Development median income calculations, in their comprehensive plans."
1898063,A00049,3b586c9350d127d8c8977d5b6a71f0fc,https://legiscan.com/NY/bill/A00049/2025,2025-01-08,1,2026-01-07,referred to local governments,Requires municipalities to determine whether it is in the public interest to create a comprehensive plan adapted to the special requirements of the municipality and to determine whether it is in the public interest to update such comprehensive plan at least once every ten years to ensure that such plan addresses housing needs.,Requires municipalities to determine whether it is in the public interest to create a comprehensive plan adapted to the special requirements of the municipality and to determine whether it is in the public interest to update such comprehensive plan at least once every ten years to ensure that such plan addresses housing needs.
1898681,A00189,10f696fb6402b7d32d1c0a85543750d6,https://legiscan.com/NY/bill/A00189/2025,2025-01-08,1,2026-01-07,ordered to third reading cal.8,Relates to the supervision of certain limited profit housing companies.,Relates to the supervision of certain limited profit housing companies.
1900500,A00297,f310cf9f6b3ec4358f77429d6a9230bd,https://legiscan.com/NY/bill/A00297/2025,2025-01-08,1,2026-01-07,referred to ways and means,Expands a certain tax credit for farmers to include the cost of construction of housing for farm workers.,Expands a certain tax credit for farmers to include the cost of construction of housing for farm workers.
1900619,A00308,d89d688bc500d014297ee317d83ac9fc,https://legiscan.com/NY/bill/A00308/2025,2025-01-08,1,2026-01-07,referred to cities,Relates to requiring the Department of Homeless Services to notify the affected community board prior to locating transitional housing for the homeless; requires written notification sixty days before the department enters into a contractual arrangement with a transitional housing provider or otherwise finalizes its decision to use or expand a location as transitional housing.,Relates to requiring the Department of Homeless Services to notify the affected community board prior to locating transitional housing for the homeless; requires written notification sixty days before the department enters into a contractual arrangement with a transitional housing provider or otherwise finalizes its decision to use or expand a location as transitional housing.
1900677,A00331,7046d3f1e3b0265938dfc59e02daf748,https://legiscan.com/NY/bill/A00331/2025,2025-01-08,1,2026-01-07,referred to ways and means,"Authorizes cities and towns, except a city with a population of one million or more, to establish community housing funds; authorizes such cities and towns to impose a real estate transfer tax with revenues to be deposited in such funds; makes related provisions.","Authorizes cities and towns, except a city with a population of one million or more, to establish community housing funds; authorizes such cities and towns to impose a real estate transfer tax with revenues to be deposited in such funds; makes related provisions."
1900520,A00355,17eb45c6c9a744126118efa3fbe19e18,https://legiscan.com/NY/bill/A00355/2025,2025-10-16,4,2025-10-16,signed chap.432,"Provides for a partial exemption from taxation of certain residential real property transferred by a governmental entity, nonprofit housing organization, land bank or community land trust to low-income households; sets forth conditions for the discontinuance of such exemption.","Provides for a partial exemption from taxation of certain residential real property transferred by a governmental entity, nonprofit housing organization, land bank or community land trust to low-income households; sets forth conditions for the discontinuance of such exemption."
1900870,A00404,71f92dec2d3800c2348638f20c4f4edb,https://legiscan.com/NY/bill/A00404/2025,2025-01-08,1,2026-01-07,referred to housing,Requires a municipal housing authority in a city having a population of one million inhabitants or more to review the bylaws of resident councils to ensure compliance with federal and state law.,Requires a municipal housing authority in a city having a population of one million inhabitants or more to review the bylaws of resident councils to ensure compliance with federal and state law.
1901391,A00420,e72581ba11d007918b644f1e36f6ba54,https://legiscan.com/NY/bill/A00420/2025,2025-01-27,4,2025-01-27,signed chap.3,"Increases the New York state housing finance agency bonding authority to $36,280,000,000.","Increases the New York state housing finance agency bonding authority to $36,280,000,000."
1902751,A00446,19b9a0b52c587fd77331baf02b6ebe5c,https://legiscan.com/NY/bill/A00446/2025,2025-01-08,1,2026-01-07,referred to housing,Relates to the New York city housing authority and mold remediation; establishes after reporting such authority shall have 15 days to remediate such reported mold.,Relates to the New York city housing authority and mold remediation; establishes after reporting such authority shall have 15 days to remediate such reported mold.
1902455,A00489,2ac5ac701bd55856b9c4e118b703771e,https://legiscan.com/NY/bill/A00489/2025,2025-01-08,1,2026-01-07,referred to housing,Establishes the small rental housing development initiative to provide funding to eligible applicants to construct small rental housing developments in eligible areas.,Establishes the small rental housing development initiative to provide funding to eligible applicants to construct small rental housing developments in eligible areas.
1902495,A00503,b1c0ac219829f21401cda3f63235cdfc,https://legiscan.com/NY/bill/A00503/2025,2025-01-08,1,2026-01-07,referred to social services,"Makes migrant youth under the age of 25 who are receiving runaway and homeless youth services eligible to receive housing vouchers under the family homelessness and eviction prevention supplement (""FHEPS"") program.","Makes migrant youth under the age of 25 who are receiving runaway and homeless youth services eligible to receive housing vouchers under the family homelessness and eviction prevention supplement (""FHEPS"") program."
1902619,A00525,f162baa15aa7b63af2785f86673388fb,https://legiscan.com/NY/bill/A00525/2025,2025-01-08,1,2026-01-07,referred to ways and means,"Allows an adult home, enriched housing facility, assisted living residence or special needs assisted living residence to provide for nursing services in the facility that are not continual, either by arrangement with a provider of nursing services or by employment.","Allows an adult home, enriched housing facility, assisted living residence or special needs assisted living residence to provide for nursing services in the facility that are not continual, either by arrangement with a provider of nursing services or by employment."
1902728,A00629,9edd9da4b3100cdef5dab4932b8f71f3,https://legiscan.com/NY/bill/A00629/2025,2025-01-08,1,2026-01-07,referred to housing,Relates to establishing the tenancy deposit protection program; requires the commissioner of housing and community renewal to establish a program to hold security deposits in third-party accounts and create a dispute resolution process regarding the withholding of security deposits.,Relates to establishing the tenancy deposit protection program; requires the commissioner of housing and community renewal to establish a program to hold security deposits in third-party accounts and create a dispute resolution process regarding the withholding of security deposits.
1902575,A00652,d03fa9f33b4eb2b8084adeb5fd86cc36,https://legiscan.com/NY/bill/A00652/2025,2025-01-08,1,2026-01-07,referred to agriculture,Requires a farm owner or operator that produces shell eggs or liquid eggs for human consumption to confine egg-laying hens in a cage-free housing system.,Requires a farm owner or operator that produces shell eggs or liquid eggs for human consumption to confine egg-laying hens in a cage-free housing system.
1902778,A00659,22419208d55dfd19ac1bcf4fe829d160,https://legiscan.com/NY/bill/A00659/2025,2025-01-08,1,2025-06-10,substituted by s450,Prohibits landlords from including incorrect information relating to rent decontrol in certain leases and renewals thereof; imposes a violation punishable by a fine of $1000 for a violation by a landlord; requires the standardization of certain notices pertaining to units subject to the Affordable New York Housing Program.,Prohibits landlords from including incorrect information relating to rent decontrol in certain leases and renewals thereof; imposes a violation punishable by a fine of $1000 for a violation by a landlord; requires the standardization of certain notices pertaining to units subject to the Affordable New York Housing Program.
1903239,A00712,8bed188882597b340d51973bd8ca3441,https://legiscan.com/NY/bill/A00712/2025,2025-01-08,1,2026-01-07,referred to social services,Prohibits the imposition of limits on the length of stay at homeless shelters and emergency congregate housing operated by state agencies.,Prohibits the imposition of limits on the length of stay at homeless shelters and emergency congregate housing operated by state agencies.
1902711,A00745,735f05599685b8fb8cac95c7d0301f07,https://legiscan.com/NY/bill/A00745/2025,2025-01-08,1,2026-01-07,referred to social services,"Relates to eliminating rent for homeless shelters; provides that a homeless individual or family applying for or receiving temporary housing assistance shall not be required to pay to any local or state government or agency or any provider, room and board or contribute any earned or unearned income, available benefits or resources to eliminate their need for temporary housing assistance or as a condition to receive temporary housing assistance from such provider.","Relates to eliminating rent for homeless shelters; provides that a homeless individual or family applying for or receiving temporary housing assistance shall not be required to pay to any local or state government or agency or any provider, room and board or contribute any earned or unearned income, available benefits or resources to eliminate their need for temporary housing assistance or as a condition to receive temporary housing assistance from such provider."
1903107,A00762,2122e725ca45a36f20bf976da01899ff,https://legiscan.com/NY/bill/A00762/2025,2025-01-08,1,2026-01-07,referred to higher education,Requires all colleges with onsite housing to provide and maintain opioid antagonists.,Requires all colleges with onsite housing to provide and maintain opioid antagonists.
1902991,A00794,1361838b5394b70063affe4463a25134,https://legiscan.com/NY/bill/A00794/2025,2025-01-08,1,2026-01-07,referred to housing,Requires the New York city housing authority to establish and maintain a vacancy database.,Requires the New York city housing authority to establish and maintain a vacancy database.
1903011,A00795,cf5ecbf6657583d981f1184141afbfb3,https://legiscan.com/NY/bill/A00795/2025,2025-01-08,1,2026-01-22,advanced to third reading cal.228,Requires the division of housing and community renewal to publish the results of annual audits of approved applications for temporary major capital improvement increases on its website annually.,Requires the division of housing and community renewal to publish the results of annual audits of approved applications for temporary major capital improvement increases on its website annually.
1903285,A00799,37bd34b4453189a6681c226862f05acb,https://legiscan.com/NY/bill/A00799/2025,2025-01-08,1,2026-01-07,referred to housing,Establishes a housing project revolving loan program and housing project revolving loan fund to encourage the development of mixed income housing by providing zero-percent interest or low-interest loans.,Establishes a housing project revolving loan program and housing project revolving loan fund to encourage the development of mixed income housing by providing zero-percent interest or low-interest loans.
1903536,A00842,34b28c90cbb2e50d3eaab91b66930ee5,https://legiscan.com/NY/bill/A00842/2025,2025-01-08,1,2025-01-28,enacting clause stricken,"Enacts the ""independent senior housing resident freedom of choice act"" to authorize persons in independent housing, shelters and residences to receive services they could otherwise receive if they resided in a private residence.","Enacts the ""independent senior housing resident freedom of choice act"" to authorize persons in independent housing, shelters and residences to receive services they could otherwise receive if they resided in a private residence."
1903847,A00868,87d1869dce95939888a53d955d5a964d,https://legiscan.com/NY/bill/A00868/2025,2025-01-08,1,2026-01-07,referred to social services,"Requires the office of temporary and disability assistance to provide an informational notice to supportive housing tenants which contains information about a supportive housing tenant's rights as a tenant, information about their building and other related information.","Requires the office of temporary and disability assistance to provide an informational notice to supportive housing tenants which contains information about a supportive housing tenant's rights as a tenant, information about their building and other related information."
1903954,A00879,c5144047c1c7e5e383c22fa73eef6344,https://legiscan.com/NY/bill/A00879/2025,2025-01-08,1,2026-01-07,referred to housing,Requires the division of housing and community renewal to promulgate forms which a landlord of a rent regulated unit in a building with four or more such units shall be required to use when requesting additional information from a tenant who has made a request to sublet.,Requires the division of housing and community renewal to promulgate forms which a landlord of a rent regulated unit in a building with four or more such units shall be required to use when requesting additional information from a tenant who has made a request to sublet.
1903912,A00936,c838f8779d6b3ad05c62e0044086033d,https://legiscan.com/NY/bill/A00936/2025,2025-01-08,1,2026-01-07,referred to real property taxation,Repeals provisions relating to unpaid housing code violation penalties in the city of Syracuse.,Repeals provisions relating to unpaid housing code violation penalties in the city of Syracuse.
1905543,A01023,92bbe5265919f484601bfe9deee52e01,https://legiscan.com/NY/bill/A01023/2025,2025-01-08,1,2026-01-07,referred to health,"Requires video communication devices for patients or residents in nursing homes, hospitals or facilities providing health related services when visitor access is limited; requires that as part of a disaster preparedness plan that nursing homes, adult homes, enriched housing programs, and assisted living facilities provide video communication devices to patients for use when visitor access is limited, including, but not limited to during a designated state of emergency or a state disaster emergency.","Requires video communication devices for patients or residents in nursing homes, hospitals or facilities providing health related services when visitor access is limited; requires that as part of a disaster preparedness plan that nursing homes, adult homes, enriched housing programs, and assisted living facilities provide video communication devices to patients for use when visitor access is limited, including, but not limited to during a designated state of emergency or a state disaster emergency."
1908409,A01105,df843ed77fb545b65f3ba524e0612fdf,https://legiscan.com/NY/bill/A01105/2025,2025-01-09,1,2026-01-07,referred to correction,Requires the use of canines for contraband screening at correctional facilities housing one hundred or more incarcerated individuals.,Requires the use of canines for contraband screening at correctional facilities housing one hundred or more incarcerated individuals.
1908665,A01260,588829fbcee5c12a7c31f74e5eea68a0,https://legiscan.com/NY/bill/A01260/2025,2025-05-19,2,2026-01-12,REFERRED TO INSURANCE,"Relates to alternative forms of identification for renters insurance, including a municipal identification card, or other state or local government-issued identification card, or a notarized copy of the rental lease signed by the property owner, the property management firm and the insured.","Relates to alternative forms of identification for renters insurance, including a municipal identification card, or other state or local government-issued identification card, or a notarized copy of the rental lease signed by the property owner, the property management firm and the insured."
1908394,A01262,9994a8c5090f0c271b74328d98090fae,https://legiscan.com/NY/bill/A01262/2025,2025-01-09,1,2026-01-07,referred to housing,"Enacts the ""Livable New York act"" to fight back against climate change, provide additional affordable housing and provide employment opportunities for formerly incarcerated individuals; makes a three billion dollar appropriation therefor.","Enacts the ""Livable New York act"" to fight back against climate change, provide additional affordable housing and provide employment opportunities for formerly incarcerated individuals; makes a three billion dollar appropriation therefor."
1908898,A01311,7ebee984c3fa5612a069fecb5982f132,https://legiscan.com/NY/bill/A01311/2025,2025-01-09,1,2026-01-07,referred to housing,Directs the division of housing and community renewal to study non-rental fees charged by landlords and report to the legislature.,Directs the division of housing and community renewal to study non-rental fees charged by landlords and report to the legislature.
1909359,A01346,b43bb83376cda3aab3d77723eb441e41,https://legiscan.com/NY/bill/A01346/2025,2025-01-09,1,2026-01-07,referred to cities,Relates to imposing a school impact tax on developers of non-senior housing developments to be used for the construction of new public kindergarten through twelfth grade schools.,Relates to imposing a school impact tax on developers of non-senior housing developments to be used for the construction of new public kindergarten through twelfth grade schools.
1908996,A01368,7bc3de8cfa1bc33317f21bde7722b358,https://legiscan.com/NY/bill/A01368/2025,2025-01-09,1,2026-01-07,referred to governmental operations,"Directs the secretary of state to publish a comprehensive list of all state sponsored novel virus related programs and resources available to consumers, student loan debtors, senior citizens, small businesses, renters and homeowners on the department of state website.","Directs the secretary of state to publish a comprehensive list of all state sponsored novel virus related programs and resources available to consumers, student loan debtors, senior citizens, small businesses, renters and homeowners on the department of state website."
1908911,A01369,cfdf02d9798444c33cc57be5d69092c7,https://legiscan.com/NY/bill/A01369/2025,2025-01-09,1,2026-01-07,referred to housing,Authorizes localities to establish administrative proceedings for the enforcement of state and local housing maintenance codes; permits administratively imposed penalties to be docketed and enforced in the same manner as a judgment in a civil action without further judicial proceedings.,Authorizes localities to establish administrative proceedings for the enforcement of state and local housing maintenance codes; permits administratively imposed penalties to be docketed and enforced in the same manner as a judgment in a civil action without further judicial proceedings.
1908913,A01418,6109477cd648bdbfd41f740dc38e502b,https://legiscan.com/NY/bill/A01418/2025,2025-01-09,1,2026-01-07,referred to housing,"Provides that a tenant who has left a residential dwelling unit between the dates of March 12, 2020 and January 1, 2022 due to the health impacts of COVID-19 in the city of New York, who is a senior citizen or disabled person, and who asserts an intent to return to the housing accommodation shall be deemed to be occupying the unit as such tenant's residence.","Provides that a tenant who has left a residential dwelling unit between the dates of March 12, 2020 and January 1, 2022 due to the health impacts of COVID-19 in the city of New York, who is a senior citizen or disabled person, and who asserts an intent to return to the housing accommodation shall be deemed to be occupying the unit as such tenant's residence."
1911183,A01483,2076205126744f9e68c35bcf6c6f0525,https://legiscan.com/NY/bill/A01483/2025,2025-01-10,1,2026-01-07,referred to housing,Requires five percent of affordable housing units to be offered to veterans.,Requires five percent of affordable housing units to be offered to veterans.
1911133,A01492,d0014d8a828c6e9148e781666581c399,https://legiscan.com/NY/bill/A01492/2025,2025-01-10,1,2026-01-07,referred to housing,Relates to low or moderate income housing developments; allows local zoning boards of appeals to approve affordable housing developments; provides for an appeals process to the division of housing and community renewal; creates a state zoning board of appeals within the division to hear such appeals; directs the division to conduct a study to integrate low income housing tax credit applications with the zoning application process under this act.,Relates to low or moderate income housing developments; allows local zoning boards of appeals to approve affordable housing developments; provides for an appeals process to the division of housing and community renewal; creates a state zoning board of appeals within the division to hear such appeals; directs the division to conduct a study to integrate low income housing tax credit applications with the zoning application process under this act.
1911135,A01503,77474a1c038f2276754155c7def28231,https://legiscan.com/NY/bill/A01503/2025,2025-01-10,1,2026-01-07,referred to social services,Relates to making certain housing programs available regardless of immigration status; provides that local social services districts in a city with a population of five million or more shall be permitted to offer certain housing programs to individuals or families who would be eligible but for a federal law restricting eligibility based on immigration.,Relates to making certain housing programs available regardless of immigration status; provides that local social services districts in a city with a population of five million or more shall be permitted to offer certain housing programs to individuals or families who would be eligible but for a federal law restricting eligibility based on immigration.
1910994,A01535,2c729d5d3ed2cdaca49a63b443dbcbb5,https://legiscan.com/NY/bill/A01535/2025,2025-01-10,1,2026-01-07,ordered to third reading cal.60,"Enacts the ""tenants organizing act""; allows tenants' groups, committees or other tenants' organizations to invite outside guests or visitors including elected officials, services providers, housing lawyers, etc. without being required to pay fees; defines ""tenants' organization""; provides for activities that tenants' organizations can take part in; provides for the manner in how a tenants' organization is established.","Enacts the ""tenants organizing act""; allows tenants' groups, committees or other tenants' organizations to invite outside guests or visitors including elected officials, services providers, housing lawyers, etc. without being required to pay fees; defines ""tenants' organization""; provides for activities that tenants' organizations can take part in; provides for the manner in how a tenants' organization is established."
1911509,A01536,4fe2741c431bd220f8ca35f2c4042f75,https://legiscan.com/NY/bill/A01536/2025,2025-01-10,1,2026-01-07,referred to housing,Requires that any disposition of land or buildings by the New York City Housing Authority be subject to and comply with the provisions of New York City's Uniform Land Use Review Procedure.,Requires that any disposition of land or buildings by the New York City Housing Authority be subject to and comply with the provisions of New York City's Uniform Land Use Review Procedure.
1910876,A01539,8ff7014dec3bc8647dcb26c13720666c,https://legiscan.com/NY/bill/A01539/2025,2025-01-10,1,2026-01-07,referred to housing,Relates to information available pertaining to rental histories of rent stabilized units through FOIL applications by the NYS division of housing and community renewal.,Relates to information available pertaining to rental histories of rent stabilized units through FOIL applications by the NYS division of housing and community renewal.
1911151,A01553,abf0803870b11f93a2ee91c63477b669,https://legiscan.com/NY/bill/A01553/2025,2025-01-10,1,2026-01-07,referred to housing,"Requires companies aided by loans under Mitchell-Lama to notify tenants of such housing of the possibility of buyout from mortgages held which would potentially result in rent increases not later than twelve months prior to proposed dissolution; provides such notice shall inform tenants of the nature of the action, the date intended, the applicable laws and a summary of the potential consequences including expenses and rent increases which may be charged; requires the commissioner or supervising agency to prepare a report to be made available to the tenants of the project.","Requires companies aided by loans under Mitchell-Lama to notify tenants of such housing of the possibility of buyout from mortgages held which would potentially result in rent increases not later than twelve months prior to proposed dissolution; provides such notice shall inform tenants of the nature of the action, the date intended, the applicable laws and a summary of the potential consequences including expenses and rent increases which may be charged; requires the commissioner or supervising agency to prepare a report to be made available to the tenants of the project."
1910730,A01563,4b8609245cb547e9bedb2cc9b343a628,https://legiscan.com/NY/bill/A01563/2025,2025-01-10,1,2026-01-07,ordered to third reading cal.63,"Requires landlords of certain housing accommodations to include with all new and renewal leases, on any rent bills, including any electronic communication the informational material describing eligibility for and the benefits of the senior rent increase exemption program and the disability rent increase exemption program.","Requires landlords of certain housing accommodations to include with all new and renewal leases, on any rent bills, including any electronic communication the informational material describing eligibility for and the benefits of the senior rent increase exemption program and the disability rent increase exemption program."
1911207,A01574,a4ea660a99b608ee963fe7d6a2dce81c,https://legiscan.com/NY/bill/A01574/2025,2025-01-10,1,2026-01-07,referred to housing,Initiates a five-year moratorium on the dissolution of any urban rental Mitchell-Lama company; establishes a Mitchell-Lama housing program study.,Initiates a five-year moratorium on the dissolution of any urban rental Mitchell-Lama company; establishes a Mitchell-Lama housing program study.
1911299,A01592,2d6dc8805d3bcd91f654e807db91b1f8,https://legiscan.com/NY/bill/A01592/2025,2025-01-10,1,2026-01-07,referred to housing,Relates to the standard of proof for determination of eligibility for public housing based upon remaining family member status.,Relates to the standard of proof for determination of eligibility for public housing based upon remaining family member status.
1911233,A01603,d9d4b3f9820f699e45dd5041d8dea1d1,https://legiscan.com/NY/bill/A01603/2025,2025-01-10,1,2026-01-07,referred to housing,Relates to succession rights for rent stabilized housing; reduces the succession residency requirement from two years to one.,Relates to succession rights for rent stabilized housing; reduces the succession residency requirement from two years to one.
1911716,A01617,76c4732aec8efde9244d6b495bfd2b69,https://legiscan.com/NY/bill/A01617/2025,2025-01-10,1,2026-01-07,referred to housing,Relates to protecting potential tenants with a criminal history; relates to protecting public housing applicants with a criminal history.,Relates to protecting potential tenants with a criminal history; relates to protecting public housing applicants with a criminal history.
1911309,A01618,ade764229f137e7f1b90d7e113ed8d22,https://legiscan.com/NY/bill/A01618/2025,2025-01-10,1,2026-01-07,referred to housing,"Provides that penalties may be levied against a person who intentionally withholds a housing accommodation from the market, including for the purpose of future co-operative conversion.","Provides that penalties may be levied against a person who intentionally withholds a housing accommodation from the market, including for the purpose of future co-operative conversion."
1911793,A01622,cbf44fd6b3d352e06c53e28d26b900a9,https://legiscan.com/NY/bill/A01622/2025,2025-01-10,1,2026-01-07,referred to housing,Relates to unlawful tenancies under the emergency tenant protection act of 1974; prohibits owners from entering or renewing leases where such owner has reason to know that such tenant will not occupy the housing accommodation as the tenant's primary residence.,Relates to unlawful tenancies under the emergency tenant protection act of 1974; prohibits owners from entering or renewing leases where such owner has reason to know that such tenant will not occupy the housing accommodation as the tenant's primary residence.
1911623,A01625,b97a62e82fcd797f069edd83e897601e,https://legiscan.com/NY/bill/A01625/2025,2025-01-10,1,2026-01-07,referred to ways and means,Establishes the homeowner protection program; provides that the department of law shall establish the homeowner protection program to ensure the availability of free housing counseling and legal services to homeowners for the purposes of mitigating threats to homeownership; provides that the department of law shall provide grants to eligible not-for-profit housing counseling organizations and legal services organizations to provide services under the program.,Establishes the homeowner protection program; provides that the department of law shall establish the homeowner protection program to ensure the availability of free housing counseling and legal services to homeowners for the purposes of mitigating threats to homeownership; provides that the department of law shall provide grants to eligible not-for-profit housing counseling organizations and legal services organizations to provide services under the program.
1911842,A01644,de26b33c9c1cb17d59b4ab13fa9179a0,https://legiscan.com/NY/bill/A01644/2025,2025-01-10,1,2026-01-07,referred to housing,Provides for the suspension of public assistance to owners of privately owned residential housing in NYC who are in violation of certain New York city department of housing preservation and development standards.,Provides for the suspension of public assistance to owners of privately owned residential housing in NYC who are in violation of certain New York city department of housing preservation and development standards.
1917311,A01693,12dbed2d76b3e388eaff2a17016e7be3,https://legiscan.com/NY/bill/A01693/2025,2025-01-14,1,2026-01-07,referred to social services,Establishes the housing people and animals together grant program to expand access for co-sheltering people experiencing homelessness and victims of domestic violence with companion animals.,Establishes the housing people and animals together grant program to expand access for co-sheltering people experiencing homelessness and victims of domestic violence with companion animals.
1917617,A01701,48ed68794ba5a2c402a342a9c5c1a405,https://legiscan.com/NY/bill/A01701/2025,2025-01-14,1,2026-01-07,referred to housing,"Provides that the term ""landlord"" when used in the real property law, shall not include or apply to any corporation, entity or organization, hereinafter known as a ""cooperative entity"" that is or is operating for the purpose of providing housing and/or residences for its shareholders by leasing or subleasing to such shareholders, under proprietary leases or occupancy agreements or subleases of such leases or occupancy agreements of apartments or residences in the buildings or premises owned by such cooperative entities; makes related provisions for the term ""tenant"".","Provides that the term ""landlord"" when used in the real property law, shall not include or apply to any corporation, entity or organization, hereinafter known as a ""cooperative entity"" that is or is operating for the purpose of providing housing and/or residences for its shareholders by leasing or subleasing to such shareholders, under proprietary leases or occupancy agreements or subleases of such leases or occupancy agreements of apartments or residences in the buildings or premises owned by such cooperative entities; makes related provisions for the term ""tenant""."
1917627,A01704,cde568009010d2a4fa2c2fa66323eb2f,https://legiscan.com/NY/bill/A01704/2025,2025-01-14,1,2026-01-07,referred to ways and means,Relates to establishing the housing access voucher program; provides that the commissioner of the division of housing and community renewal shall implement a program of rental assistance in the form of housing vouchers for eligible individuals and families who are homeless or who face an imminent loss of housing; provides that the commissioner shall designate housing access voucher local administrators in the state to administer the program.,Relates to establishing the housing access voucher program; provides that the commissioner of the division of housing and community renewal shall implement a program of rental assistance in the form of housing vouchers for eligible individuals and families who are homeless or who face an imminent loss of housing; provides that the commissioner shall designate housing access voucher local administrators in the state to administer the program.
1917512,A01729,4634c4a301520a58f2e7a6d093b2c7f5,https://legiscan.com/NY/bill/A01729/2025,2025-01-14,1,2026-01-07,referred to housing,Creates an affordable housing relief fund program to preserve affordable multifamily residential properties located in New York state.,Creates an affordable housing relief fund program to preserve affordable multifamily residential properties located in New York state.
1917155,A01738,955bfa3752f87ac918d3527da19cdc3b,https://legiscan.com/NY/bill/A01738/2025,2025-01-14,1,2026-01-07,referred to governmental operations,"Enacts the ""vicarious liability for housing discrimination act""; imposes vicarious liability on a person for unlawful discriminatory practices related to the sale, rental, or lease of certain property by such person's agent.","Enacts the ""vicarious liability for housing discrimination act""; imposes vicarious liability on a person for unlawful discriminatory practices related to the sale, rental, or lease of certain property by such person's agent."
1917209,A01753,34aecbf5d5b74de3b101bf77d5ea419d,https://legiscan.com/NY/bill/A01753/2025,2025-01-14,1,2026-01-07,referred to ways and means,Enacts the residential structure fire prevention act; provides a tax credit to homeowners who remove cock loft fire hazards in their homes; provides an insurance discount for the installation of smoke detecting alarm devices in cock lofts; provides that the repair of cock lofts for the purpose of fire prevention and safety shall be qualifying expenditures under state housing programs.,Enacts the residential structure fire prevention act; provides a tax credit to homeowners who remove cock loft fire hazards in their homes; provides an insurance discount for the installation of smoke detecting alarm devices in cock lofts; provides that the repair of cock lofts for the purpose of fire prevention and safety shall be qualifying expenditures under state housing programs.
1917141,A01755,23a80b64f474a2d18d75e814bf6e0411,https://legiscan.com/NY/bill/A01755/2025,2025-01-14,1,2026-01-07,referred to social services,"Provides ""WiFi service"" internet access to all individuals residing in temporary housing; relates to funding for internet service under the ConnectAll digital equity grant program.","Provides ""WiFi service"" internet access to all individuals residing in temporary housing; relates to funding for internet service under the ConnectAll digital equity grant program."
1917264,A01769,74cadea1d5a2739004cfb2f5006afc23,https://legiscan.com/NY/bill/A01769/2025,2025-01-14,1,2026-01-07,referred to housing,"Directs the commissioner of housing and community renewal to create and maintain a database of vacant residential housing units, and to create an affordable housing development program; imposes a tax on vacant residential housing units; creates an affordable housing development program fund.","Directs the commissioner of housing and community renewal to create and maintain a database of vacant residential housing units, and to create an affordable housing development program; imposes a tax on vacant residential housing units; creates an affordable housing development program fund."
1917532,A01779,f2da0959ad03d0dca59e68233cf91967,https://legiscan.com/NY/bill/A01779/2025,2025-01-14,1,2026-01-07,referred to ways and means,Includes broadband access in the scoring and ranking criteria of the New York State low-income housing tax credit program.,Includes broadband access in the scoring and ranking criteria of the New York State low-income housing tax credit program.
1917077,A01787,3d72011aa21a3253a5bfc02948a5a37f,https://legiscan.com/NY/bill/A01787/2025,2025-01-14,1,2026-01-07,referred to housing,"Provides that upon sale or other conveyance of a limited-profit housing company project to an entity other than a new limited-profit housing company, reserve and surplus funds must be held in escrow by the new owner and dedicated solely to defraying the costs of major capital improvements; provides that no rental may be increased to cover the cost of a major capital improvement until such reserve and surplus funds have been exhausted.","Provides that upon sale or other conveyance of a limited-profit housing company project to an entity other than a new limited-profit housing company, reserve and surplus funds must be held in escrow by the new owner and dedicated solely to defraying the costs of major capital improvements; provides that no rental may be increased to cover the cost of a major capital improvement until such reserve and surplus funds have been exhausted."
1917022,A01791,f57a0086133d6ae33c916a6abb8cfa8f,https://legiscan.com/NY/bill/A01791/2025,2025-01-14,1,2026-01-07,referred to housing,"Requires out-of-state affordable housing owners to maintain an escrow account for the purpose of financing utility costs, property tax obligations, fire services, and regular maintenance costs for affordable housing rental units located in New York state.","Requires out-of-state affordable housing owners to maintain an escrow account for the purpose of financing utility costs, property tax obligations, fire services, and regular maintenance costs for affordable housing rental units located in New York state."
1917123,A01810,55c04b8f3711ddbbe00ccd24e7e9df28,https://legiscan.com/NY/bill/A01810/2025,2025-01-14,1,2026-01-07,referred to housing,Relates to a housing authority's disposition of property.,Relates to a housing authority's disposition of property.
1917632,A01818,61191f8eec564696fcfbf4b79c330f54,https://legiscan.com/NY/bill/A01818/2025,2025-01-14,1,2026-01-07,referred to ways and means,Imposes an excise tax on the failure of certain hedge funds owning excess single-family residences to dispose of such residences; establishes the housing down payment trust fund to provide funds to state housing finance agencies to establish new or supplement existing programs that provide down payment assistance to families purchasing homes within the state.,Imposes an excise tax on the failure of certain hedge funds owning excess single-family residences to dispose of such residences; establishes the housing down payment trust fund to provide funds to state housing finance agencies to establish new or supplement existing programs that provide down payment assistance to families purchasing homes within the state.
