state,bill_id,bill_number,title,description,status,status_date,url
ME,2065479,,An Act to Update the Laws Regarding Fuel Gas Detector Requirements,An Act to Update the Laws Regarding Fuel Gas Detector Requirements,2,2026-03-25,https://legiscan.com/ME/bill/LD2100/2025
ME,2065446,,An Act to Establish a Monetary Penalty for Employers Whose Unemployment Payment Is Returned Unpaid,An Act to Establish a Monetary Penalty for Employers Whose Unemployment Payment Is Returned Unpaid,3,2026-03-25,https://legiscan.com/ME/bill/LD2101/2025
ME,2065387,,An Act to Clarify and Strengthen the Government Shutdown Loan Guarantee Program,An Act to Clarify and Strengthen the Government Shutdown Loan Guarantee Program,4,2026-03-18,https://legiscan.com/ME/bill/LD2102/2025
ME,2065438,,An Act Requiring Hospitals to Adopt Cybersecurity Plans,An Act Requiring Hospitals to Adopt Cybersecurity Plans,1,2026-01-07,https://legiscan.com/ME/bill/LD2103/2025
ME,2065457,,An Act to Clarify Contractual Rights of Personal Sports Mobile Dealers,An Act to Clarify Contractual Rights of Personal Sports Mobile Dealers,4,2026-03-18,https://legiscan.com/ME/bill/LD2104/2025
ME,2065468,,An Act to Update Maine's Mandated Reporting Laws,An Act to Update Maine's Mandated Reporting Laws,1,2026-01-07,https://legiscan.com/ME/bill/LD2105/2025
ME,2065393,,An Act to Prohibit the Disclosure of Nonpublic Records Without Proper Judicial Review,An Act to Prohibit the Disclosure of Nonpublic Records Without Proper Judicial Review,1,2026-01-07,https://legiscan.com/ME/bill/LD2106/2025
ME,2065401,,An Act to Establish the Maine Nonprofit Security Grant Program,An Act to Establish the Maine Nonprofit Security Grant Program,3,2026-03-25,https://legiscan.com/ME/bill/LD2107/2025
ME,2065395,,An Act to Establish the Suicide Mortality Review Panel,An Act to Establish the Suicide Mortality Review Panel,4,2026-03-19,https://legiscan.com/ME/bill/LD2108/2025
ME,2065482,,"An Act to Define ""Public Education"" and Clarify That a Private School Receiving Approval for Public Tuition Must Be Located in the State","An Act to Define ""Public Education"" and Clarify That a Private School Receiving Approval for Public Tuition Must Be Located in the State",4,2026-03-24,https://legiscan.com/ME/bill/LD2109/2025
ME,2065408,,An Act to Update Employer Substance Use Testing Policy Requirements,An Act to Update Employer Substance Use Testing Policy Requirements,1,2026-01-07,https://legiscan.com/ME/bill/LD2110/2025
ME,2065471,,An Act to Amend the Charter of the Boothbay-Boothbay Harbor Community School District,An Act to Amend the Charter of the Boothbay-Boothbay Harbor Community School District,4,2026-03-24,https://legiscan.com/ME/bill/LD2111/2025
ME,2065470,,An Act to Authorize Municipalities to Form Community Choice Aggregation Programs to Procure Electricity,An Act to Authorize Municipalities to Form Community Choice Aggregation Programs to Procure Electricity,1,2026-01-07,https://legiscan.com/ME/bill/LD2112/2025
ME,2065406,,An Act to Align Long-range Grid Strategy with the State Energy Plan and Strengthen Integrated Grid Planning,An Act to Align Long-range Grid Strategy with the State Energy Plan and Strengthen Integrated Grid Planning,6,2026-03-18,https://legiscan.com/ME/bill/LD2113/2025
ME,2065449,,An Act Regarding Public Preschool Programs Serving Children Who Are 3 Years of Age,An Act Regarding Public Preschool Programs Serving Children Who Are 3 Years of Age,4,2026-03-25,https://legiscan.com/ME/bill/LD2114/2025
ME,2065463,,An Act to Protect Private Wells from Hazardous Substances,An Act to Protect Private Wells from Hazardous Substances,3,2026-03-10,https://legiscan.com/ME/bill/LD2115/2025
ME,2065335,,An Act to Make Permanent the Affordable Housing Income Tax Credit,An Act to Make Permanent the Affordable Housing Income Tax Credit,1,2026-01-07,https://legiscan.com/ME/bill/LD2116/2025
ME,2065462,,"Resolve, Directing the Department of Health and Human Services to Amend Its Rule Chapter 101: MaineCare Benefits Manual, Chapter II, Section 21, Home and Community Benefits for Members with Intellectual Disabilities or Autism Spectrum Disorder","Resolve, Directing the Department of Health and Human Services to Amend Its Rule Chapter 101: MaineCare Benefits Manual, Chapter II, Section 21, Home and Community Benefits for Members with Intellectual Disabilities or Autism Spectrum Disorder",1,2026-01-07,https://legiscan.com/ME/bill/LD2117/2025
ME,2065495,,"An Act to Eliminate the Natural Areas Program and Reassign Certain Responsibilities Under the Program to the Department of Inland Fisheries and Wildlife and to Amend the Law Governing Administration of the Department of Inland Fisheries and Wildlife, Bureau of Resource Management","An Act to Eliminate the Natural Areas Program and Reassign Certain Responsibilities Under the Program to the Department of Inland Fisheries and Wildlife and to Amend the Law Governing Administration of the Department of Inland Fisheries and Wildlife, Bureau of Resource Management",1,2026-01-07,https://legiscan.com/ME/bill/LD2118/2025
ME,2065459,,"An Act to Expand Reimbursement for Treatment in Place, Community Paramedicine and Alternate Destination Transport","An Act to Expand Reimbursement for Treatment in Place, Community Paramedicine and Alternate Destination Transport",1,2026-01-07,https://legiscan.com/ME/bill/LD2119/2025
ME,2065443,,An Act to Enable Survivors of Abuse to Disable Connected Vehicle Services,An Act to Enable Survivors of Abuse to Disable Connected Vehicle Services,6,2026-02-24,https://legiscan.com/ME/bill/LD2120/2025
